source_machine,accuracy,checkpoint_role,dataset_hash,eval_precision,event_id,logical_source_id,loss,machine,model,num_examples,peak_allocated_mib,seed,shape,status,train_precision,wall_clock_sec
2080ti,0.9951875,last,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-512x64-n1000-b128-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-last,0.04427421630686149,2080ti,flash,1000,5134.86865234375,123,512x64,completed,fp32,10.286661520134658
2080ti,0.9983203125,last,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-512x128-n1000-b128-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-last,0.06761547322943806,2080ti,flash,1000,5134.86865234375,123,512x128,completed,fp32,10.429995129117742
2080ti,0.9765625,last,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-1024x256-n1000-b64-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-last,0.378995919033885,2080ti,flash,1000,5134.8681640625,123,1024x256,completed,fp32,11.873034178977832
2080ti,0.9764375,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-1024x256-n500-b64-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-last,0.37728987711668016,2080ti,flash,500,5134.8681640625,123,1024x256,completed,fp32,10.541130976052955
2080ti,0.79848046875,last,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-2048x512-n500-b32-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-last,1.501145653963089,2080ti,flash,500,5134.8681640625,123,2048x512,completed,fp32,12.948692851001397
2080ti,0.40430859375,last,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-4096x1024-n500-b16-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-last,3.495669119358063,2080ti,flash,500,5134.8681640625,123,4096x1024,completed,fp32,21.625412435038015
2080ti,0.656375,last,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-8190x512-n500-b8-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-last,2.239110772848129,2080ti,flash,500,5134.8681640625,123,8190x512,completed,fp32,53.89875364000909
2080ti,0.13252466848492622,last,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-8190x2047-n500-b8-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-last,5.615615323066711,2080ti,flash,500,5134.8681640625,123,8190x2047,completed,fp32,52.99780517513864
2080ti,0.99975,best,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp32,formal-2080ti-flash-s123-fp32-last-evalfp32-64x4-n1000-b128-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.00288656819332391,2080ti,flash,1000,,123,64x4,deduplicated,fp32,
2080ti,0.999875,best,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp32,formal-2080ti-flash-s123-fp32-last-evalfp32-64x8-n1000-b128-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.003735803378862329,2080ti,flash,1000,,123,64x8,deduplicated,fp32,
2080ti,0.9999375,best,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp32,formal-2080ti-flash-s123-fp32-last-evalfp32-64x16-n1000-b128-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.0050462718878407035,2080ti,flash,1000,,123,64x16,deduplicated,fp32,
2080ti,0.99659375,best,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp32,formal-2080ti-flash-s123-fp32-last-evalfp32-128x32-n1000-b128-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.024063924976391718,2080ti,flash,1000,,123,128x32,deduplicated,fp32,
2080ti,0.99871875,best,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp32,formal-2080ti-flash-s123-fp32-last-evalfp32-256x64-n1000-b128-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.02060148544702679,2080ti,flash,1000,,123,256x64,deduplicated,fp32,
2080ti,0.995203125,best,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp32,formal-2080ti-flash-s123-fp32-last-evalfp32-512x64-n1000-b128-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.044267746983561666,2080ti,flash,1000,,123,512x64,deduplicated,fp32,
2080ti,0.9983203125,best,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp32,formal-2080ti-flash-s123-fp32-last-evalfp32-512x128-n1000-b128-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.06761321561411023,2080ti,flash,1000,,123,512x128,deduplicated,fp32,
2080ti,0.9766015625,best,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp32,formal-2080ti-flash-s123-fp32-last-evalfp32-1024x256-n1000-b64-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.37899166336655615,2080ti,flash,1000,,123,1024x256,deduplicated,fp32,
2080ti,0.9764296875,best,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp32,formal-2080ti-flash-s123-fp32-last-evalfp32-1024x256-n500-b64-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.3772348018288612,2080ti,flash,500,,123,1024x256,deduplicated,fp32,
2080ti,0.7984375,best,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp32,formal-2080ti-flash-s123-fp32-last-evalfp32-2048x512-n500-b32-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,1.5009336977005006,2080ti,flash,500,,123,2048x512,deduplicated,fp32,
2080ti,0.40426953125,best,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp32,formal-2080ti-flash-s123-fp32-last-evalfp32-4096x1024-n500-b16-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,3.495531823158264,2080ti,flash,500,,123,4096x1024,deduplicated,fp32,
2080ti,0.6564609375,best,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp32,formal-2080ti-flash-s123-fp32-last-evalfp32-8190x512-n500-b16-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,2.239040332078934,2080ti,flash,500,,123,8190x512,deduplicated,fp32,
2080ti,0.13250317361950875,best,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp32,formal-2080ti-flash-s123-fp32-last-evalfp32-8190x2047-n500-b16-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,5.615541217803955,2080ti,flash,500,,123,8190x2047,deduplicated,fp32,
2080ti,0.99975,best,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-64x4-n1000-b128-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.002892966406769119,2080ti,flash,1000,,123,64x4,deduplicated,fp32,
2080ti,0.999875,best,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-64x8-n1000-b128-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.0037420039676362648,2080ti,flash,1000,,123,64x8,deduplicated,fp32,
2080ti,0.9999375,best,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-64x16-n1000-b128-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.005049246742390096,2080ti,flash,1000,,123,64x16,deduplicated,fp32,
2080ti,0.99659375,best,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-128x32-n1000-b128-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.024080565683776513,2080ti,flash,1000,,123,128x32,deduplicated,fp32,
2080ti,0.99871875,best,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-256x64-n1000-b128-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.020618534117937088,2080ti,flash,1000,,123,256x64,deduplicated,fp32,
2080ti,0.9951875,best,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-512x64-n1000-b128-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.04427421630686149,2080ti,flash,1000,,123,512x64,deduplicated,fp32,
2080ti,0.9983203125,best,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-512x128-n1000-b128-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.06761547322943806,2080ti,flash,1000,,123,512x128,deduplicated,fp32,
2080ti,0.9765625,best,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-1024x256-n1000-b64-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.378995919033885,2080ti,flash,1000,,123,1024x256,deduplicated,fp32,
2080ti,0.9764375,best,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-1024x256-n500-b64-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,0.37728987711668016,2080ti,flash,500,,123,1024x256,deduplicated,fp32,
2080ti,0.79848046875,best,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-2048x512-n500-b32-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,1.501145653963089,2080ti,flash,500,,123,2048x512,deduplicated,fp32,
2080ti,0.40430859375,best,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-4096x1024-n500-b16-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,3.495669119358063,2080ti,flash,500,,123,4096x1024,deduplicated,fp32,
2080ti,0.656375,best,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-8190x512-n500-b8-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,2.239110772848129,2080ti,flash,500,,123,8190x512,deduplicated,fp32,
2080ti,0.13252466848492622,best,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp16,formal-2080ti-flash-s123-fp32-last-evalfp16-8190x2047-n500-b8-029f73aaa369d146-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp32-best,5.615615323066711,2080ti,flash,500,,123,8190x2047,deduplicated,fp32,
2080ti,1.0,last,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-64x4-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,0.0007356001753068995,2080ti,gdn,1000,607.8671875,124,64x4,completed,fp32,21.119402547134086
2080ti,1.0,last,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-64x8-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,0.000784798878710717,2080ti,gdn,1000,607.8671875,124,64x8,completed,fp32,21.13776406017132
2080ti,1.0,last,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-64x16-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,0.0011651533778058365,2080ti,gdn,1000,607.8671875,124,64x16,completed,fp32,21.13530250196345
2080ti,1.0,last,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-128x32-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,0.0026917201296892015,2080ti,gdn,1000,1045.59765625,124,128x32,completed,fp32,22.308621349046007
2080ti,1.0,last,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-256x64-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,0.012332560445647687,2080ti,gdn,1000,2077.97265625,124,256x64,completed,fp32,24.256476094014943
2080ti,0.999328125,last,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-512x64-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,0.019784457869827746,2080ti,gdn,1000,4142.72265625,124,512x64,completed,fp32,28.27244322001934
2080ti,0.9999453125,last,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-512x128-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,0.12733039622753858,2080ti,gdn,1000,4142.72265625,124,512x128,completed,fp32,28.279625030001625
2080ti,0.96694140625,last,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-1024x256-n1000-b64-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,1.1951733037233352,2080ti,gdn,1000,4142.72265625,124,1024x256,completed,fp32,30.05699335807003
2080ti,0.96659375,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-1024x256-n500-b64-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,1.1932160748243332,2080ti,gdn,500,4142.72265625,124,1024x256,completed,fp32,28.27953119808808
2080ti,0.46961328125,last,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-2048x512-n500-b32-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,4.1319341168403625,2080ti,gdn,500,4142.72265625,124,2048x512,completed,fp32,29.91486868704669
2080ti,0.072962890625,last,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-4096x1024-n500-b16-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,7.285967551231384,2080ti,gdn,500,4142.72265625,124,4096x1024,completed,fp32,35.86793287610635
2080ti,0.2913359375,last,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-8190x512-n500-b8-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,5.44349803352356,2080ti,gdn,500,4142.72265625,124,8190x512,completed,fp32,43.22189252101816
2080ti,0.003308256024727598,last,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-8190x2047-n500-b8-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,9.044711835861206,2080ti,gdn,500,4142.72265625,124,8190x2047,completed,fp32,43.59832346509211
2080ti,1.0,last,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp16,formal-2080ti-gdn-s124-fp32-last-evalfp16-64x4-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,0.000735264289425686,2080ti,gdn,1000,653.5146484375,124,64x4,completed,fp32,20.23169451393187
2080ti,1.0,last,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp16,formal-2080ti-gdn-s124-fp32-last-evalfp16-64x8-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,0.0007848339844495058,2080ti,gdn,1000,653.5146484375,124,64x8,completed,fp32,20.280077398056164
2080ti,1.0,last,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp16,formal-2080ti-gdn-s124-fp32-last-evalfp16-64x16-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,0.001165247263677884,2080ti,gdn,1000,653.5146484375,124,64x16,completed,fp32,20.328030954813585
2080ti,1.0,last,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp16,formal-2080ti-gdn-s124-fp32-last-evalfp16-128x32-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,0.0026916164160938933,2080ti,gdn,1000,1293.8037109375,124,128x32,completed,fp32,20.751543319085613
2080ti,1.0,last,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp16,formal-2080ti-gdn-s124-fp32-last-evalfp16-256x64-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,0.012330588412005454,2080ti,gdn,1000,2574.3818359375,124,256x64,completed,fp32,21.201879128813744
2080ti,0.999328125,last,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp16,formal-2080ti-gdn-s124-fp32-last-evalfp16-512x64-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,0.019782043750863523,2080ti,gdn,1000,5135.5380859375,124,512x64,completed,fp32,22.02483992301859
2080ti,0.9999453125,last,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp16,formal-2080ti-gdn-s124-fp32-last-evalfp16-512x128-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,0.12731886914372445,2080ti,gdn,1000,5135.5380859375,124,512x128,completed,fp32,22.21335226087831
2080ti,0.9669453125,last,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp16,formal-2080ti-gdn-s124-fp32-last-evalfp16-1024x256-n1000-b64-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,1.1952359576821328,2080ti,gdn,1000,5135.53759765625,124,1024x256,completed,fp32,22.755725078983232
2080ti,0.9666015625,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp16,formal-2080ti-gdn-s124-fp32-last-evalfp16-1024x256-n500-b64-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,1.1932783342599869,2080ti,gdn,500,5135.53759765625,124,1024x256,completed,fp32,22.119312880793586
2080ti,0.469578125,last,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp16,formal-2080ti-gdn-s124-fp32-last-evalfp16-2048x512-n500-b32-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,4.1321433320045475,2080ti,gdn,500,5135.53759765625,124,2048x512,completed,fp32,22.612482317956164
2080ti,0.0729296875,last,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp16,formal-2080ti-gdn-s124-fp32-last-evalfp16-4096x1024-n500-b16-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,7.2861580610275265,2080ti,gdn,500,5135.53759765625,124,4096x1024,completed,fp32,26.365970223909244
2080ti,0.29126171875,last,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp16,formal-2080ti-gdn-s124-fp32-last-evalfp16-8190x512-n500-b8-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,5.443699462890625,2080ti,gdn,500,5135.53759765625,124,8190x512,completed,fp32,28.604365309001878
2080ti,0.003303370828973129,last,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp16,formal-2080ti-gdn-s124-fp32-last-evalfp16-8190x2047-n500-b8-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-last,9.044785118103027,2080ti,gdn,500,5135.53759765625,124,8190x2047,completed,fp32,28.77610647189431
2080ti,1.0,best,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-64x4-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-best,0.0007356001753068995,2080ti,gdn,1000,,124,64x4,deduplicated,fp32,
2080ti,1.0,best,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-64x8-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-best,0.000784798878710717,2080ti,gdn,1000,,124,64x8,deduplicated,fp32,
2080ti,1.0,best,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-64x16-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-best,0.0011651533778058365,2080ti,gdn,1000,,124,64x16,deduplicated,fp32,
2080ti,1.0,best,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-128x32-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-best,0.0026917201296892015,2080ti,gdn,1000,,124,128x32,deduplicated,fp32,
2080ti,1.0,best,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-256x64-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-best,0.012332560445647687,2080ti,gdn,1000,,124,256x64,deduplicated,fp32,
2080ti,0.999328125,best,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-512x64-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-best,0.019784457869827746,2080ti,gdn,1000,,124,512x64,deduplicated,fp32,
2080ti,0.9999453125,best,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-512x128-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-best,0.12733039622753858,2080ti,gdn,1000,,124,512x128,deduplicated,fp32,
2080ti,0.96694140625,best,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-1024x256-n1000-b64-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-best,1.1951733037233352,2080ti,gdn,1000,,124,1024x256,deduplicated,fp32,
2080ti,0.96659375,best,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-1024x256-n500-b64-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-best,1.1932160748243332,2080ti,gdn,500,,124,1024x256,deduplicated,fp32,
2080ti,0.46961328125,best,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-2048x512-n500-b32-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-best,4.1319341168403625,2080ti,gdn,500,,124,2048x512,deduplicated,fp32,
2080ti,0.072962890625,best,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-4096x1024-n500-b16-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-best,7.285967551231384,2080ti,gdn,500,,124,4096x1024,deduplicated,fp32,
2080ti,0.2913359375,best,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-8190x512-n500-b8-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-best,5.44349803352356,2080ti,gdn,500,,124,8190x512,deduplicated,fp32,
2080ti,0.003308256024727598,best,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp32,formal-2080ti-gdn-s124-fp32-last-evalfp32-8190x2047-n500-b8-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-best,9.044711835861206,2080ti,gdn,500,,124,8190x2047,deduplicated,fp32,
2080ti,1.0,best,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp16,formal-2080ti-gdn-s124-fp32-last-evalfp16-64x4-n1000-b128-ec980c3a9b420cff-ze56fa9ab-f9a8bf707,2080ti-gdn-s124-fp32-best,0.000735264289425686,2080ti,gdn,1000,,124,64x4,deduplicated,fp32,
