source_actual_kernel_dtype,source_artifact,source_batch_accum_profile,source_ckpt_epoch,source_ckpt_exists,source_ckpt_identity,source_ckpt_mtime_utc,source_ckpt_path,source_ckpt_path_abs,source_ckpt_sha256,source_ckpt_size_bytes,source_ckpt_step,source_ckpt_type,source_comparison_scope,source_config,source_config_family,source_config_id,source_configured_max_epochs,source_conv_size,source_data_seed,source_dtype_policy,source_dynamic_capacity_per_layer,source_dynamic_capacity_total,source_early_stopping_disabled,source_effective_train_batch_size,source_eval_batch_size,source_expand_v,source_final_epoch,source_final_valid_accuracy,source_final_valid_loss,source_final_valid_mqar_case_accuracy_1024x256,source_gdn_kernel_dtype,source_gradient_accumulation_steps,source_hidden_states_dtype,source_kernel_input_dtype,source_ledger_path,source_model_family,source_num_codebook_vectors,source_num_heads,source_outer_model_dtype,source_rank,source_role,source_run_id,source_run_type,source_scope,source_seed,source_train_batch_size,source_train_config_path,source_train_config_path_abs,source_train_config_sha256,source_trainable_params,source_use_gate,source_use_short_conv,source_validations_per_epoch
float32,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/gdn-official-final.csv,b64_ga4,3,true,sha256:9ceeb074d2d8c2d404eea89d1785e8efc75572d9516782d966df81b34e64fd71,2026-05-20T01:31:00.352360+00:00,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev8-s125-2026-05-20-01-20-33/gdn-h2-ev8-s125-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev8-s125-2026-05-20-01-20-33/gdn-h2-ev8-s125-d123-b64-ga4-fp32-noearly4ep/last.pt,9ceeb074d2d8c2d404eea89d1785e8efc75572d9516782d966df81b34e64fd71,9676223,,last.pt_epoch4_final,b64_ga4_fp32_official,gdn-h2-ev8-usegate0-s125-d123,gdn-h2-ev8-usegate0,gdn-h2-ev8-usegate0-s125-d123,4,4,123,float32,65536,65536,true,256,16,8,4,0.9805283203125,0.2838285267353058,0.8473984375,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,current_float32_capacity_up_official,gdn-h2-ev8-s125-d123-b64-ga4-fp32-noearly4ep,capacity_up_official_b64_ga4_fp32,b64_ga4_fp32_official,125,64,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev8-s125-2026-05-20-01-20-33/gdn-h2-ev8-s125-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev8-s125-2026-05-20-01-20-33/gdn-h2-ev8-s125-d123-b64-ga4-fp32-noearly4ep/train_config.json,2be2a8ea68b07786c51b01ba927bd493d00662f29a6caf9972355ada8ae60d14,1367942,false,true,2
float32,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/gdn-official-final.csv,b64_ga4,3,true,sha256:0dc2bceb1d6a979c4d94769b1ae2b27aa5b75b8432b0e2026ea112d5aa20bfe3,2026-05-20T01:40:35.176273+00:00,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h1-ev2-s123-2026-05-20-01-31-15/gdn-h1-ev2-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h1-ev2-s123-2026-05-20-01-31-15/gdn-h1-ev2-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,0dc2bceb1d6a979c4d94769b1ae2b27aa5b75b8432b0e2026ea112d5aa20bfe3,8875455,,last.pt_epoch4_final,b64_ga4_fp32_official,gdn-h1-ev2-usegate0-s123-d123,gdn-h1-ev2-usegate0,gdn-h1-ev2-usegate0-s123-d123,4,4,123,float32,32768,32768,true,256,16,2,4,0.9489560546875,0.4008715748786926,0.6325078125,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,1,float32,,current_float32_capacity_up_official,gdn-h1-ev2-s123-d123-b64-ga4-fp32-noearly4ep,capacity_up_official_b64_ga4_fp32,b64_ga4_fp32_official,123,64,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h1-ev2-s123-2026-05-20-01-31-15/gdn-h1-ev2-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h1-ev2-s123-2026-05-20-01-31-15/gdn-h1-ev2-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,e9578ac577919b0ddbc4c6121c482338ee815ee65392b29177fcdfd681db4a43,1167747,false,true,2
float32,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/gdn-official-final.csv,b64_ga4,3,true,sha256:a5be8fceeba779e0994f88405556b36e8df482217593010ebaddccf8f1441cbd,2026-05-20T03:45:13.254424+00:00,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev2-s125-2026-05-20-03-39-29/gdn-h2-ev2-s125-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev2-s125-2026-05-20-03-39-29/gdn-h2-ev2-s125-d123-b64-ga4-fp32-noearly4ep/last.pt,a5be8fceeba779e0994f88405556b36e8df482217593010ebaddccf8f1441cbd,8875967,,last.pt_epoch4_final,b64_ga4_fp32_official,gdn-h2-ev2-usegate0-s125-d123,gdn-h2-ev2-usegate0,gdn-h2-ev2-usegate0-s125-d123,4,4,123,float32,16384,16384,true,256,16,2,4,0.95163427734375,0.3845057785511017,0.64424609375,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,current_float32_capacity_up_official,gdn-h2-ev2-s125-d123-b64-ga4-fp32-noearly4ep,capacity_up_official_b64_ga4_fp32,b64_ga4_fp32_official,125,64,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev2-s125-2026-05-20-03-39-29/gdn-h2-ev2-s125-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev2-s125-2026-05-20-03-39-29/gdn-h2-ev2-s125-d123-b64-ga4-fp32-noearly4ep/train_config.json,915670137a5f4391ebbe57e9d4d9313d72cb154b5af4e43cd5544a9bb03ebbdc,1167878,false,true,2
float32,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/gdn-official-final.csv,b64_ga4,3,true,sha256:6a756b66241f78b96cc91d73ee2918ee4c74e805fac043c72b659a62fb3ec8e5,2026-05-20T03:53:15.168131+00:00,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev8-s124-2026-05-20-03-45-27/gdn-h2-ev8-s124-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev8-s124-2026-05-20-03-45-27/gdn-h2-ev8-s124-d123-b64-ga4-fp32-noearly4ep/last.pt,6a756b66241f78b96cc91d73ee2918ee4c74e805fac043c72b659a62fb3ec8e5,9676223,,last.pt_epoch4_final,b64_ga4_fp32_official,gdn-h2-ev8-usegate0-s124-d123,gdn-h2-ev8-usegate0,gdn-h2-ev8-usegate0-s124-d123,4,4,123,float32,65536,65536,true,256,16,8,4,0.97751611328125,0.2921281158924103,0.82370703125,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,current_float32_capacity_up_official,gdn-h2-ev8-s124-d123-b64-ga4-fp32-noearly4ep,capacity_up_official_b64_ga4_fp32,b64_ga4_fp32_official,124,64,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev8-s124-2026-05-20-03-45-27/gdn-h2-ev8-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev8-s124-2026-05-20-03-45-27/gdn-h2-ev8-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,96657b7532a2c8f760cc2034ca0053238b5c22eaa1aae153e2065ed0514b31d2,1367942,false,true,2
float32,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/gdn-official-final.csv,b64_ga4,3,true,sha256:18fd8d5f13d76b17e6d9f7b4e08310b7c3d9af503f9736308290217f8930a5f9,2026-05-20T04:00:31.591458+00:00,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev4-s123-2026-05-20-03-53-30/gdn-h2-ev4-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev4-s123-2026-05-20-03-53-30/gdn-h2-ev4-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,18fd8d5f13d76b17e6d9f7b4e08310b7c3d9af503f9736308290217f8930a5f9,9142719,,last.pt_epoch4_final,b64_ga4_fp32_official,gdn-h2-ev4-usegate0-s123-d123,gdn-h2-ev4-usegate0,gdn-h2-ev4-usegate0-s123-d123,4,4,123,float32,32768,32768,true,256,16,4,4,0.943017578125,0.47086596488952637,0.587765625,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,current_float32_capacity_up_official,gdn-h2-ev4-s123-d123-b64-ga4-fp32-noearly4ep,capacity_up_official_b64_ga4_fp32,b64_ga4_fp32_official,123,64,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev4-s123-2026-05-20-03-53-30/gdn-h2-ev4-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev4-s123-2026-05-20-03-53-30/gdn-h2-ev4-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,be994422e3f7351fda2a0efeb3db3b04e49e6ee9a3cc2201008791a12b21478d,1234566,false,true,2
float32,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/gdn-official-final.csv,b64_ga4,3,true,sha256:53926ab5934699b0d8935cd68662756a5cff07a89c2ebb603f95cf9fe998be74,2026-05-20T05:10:58.320813+00:00,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h1-ev4-s123-2026-05-20-05-02-13/gdn-h1-ev4-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h1-ev4-s123-2026-05-20-05-02-13/gdn-h1-ev4-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,53926ab5934699b0d8935cd68662756a5cff07a89c2ebb603f95cf9fe998be74,9142719,,last.pt_epoch4_final,b64_ga4_fp32_official,gdn-h1-ev4-usegate0-s123-d123,gdn-h1-ev4-usegate0,gdn-h1-ev4-usegate0-s123-d123,4,4,123,float32,65536,65536,true,256,16,4,4,0.96480615234375,0.32883569598197937,0.73605078125,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,1,float32,,current_float32_capacity_up_official,gdn-h1-ev4-s123-d123-b64-ga4-fp32-noearly4ep,capacity_up_official_b64_ga4_fp32,b64_ga4_fp32_official,123,64,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h1-ev4-s123-2026-05-20-05-02-13/gdn-h1-ev4-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h1-ev4-s123-2026-05-20-05-02-13/gdn-h1-ev4-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,405a20fb8bf4e869a0133d7b651cf429dc4bb42cb54eb59661578699cec2ca63,1234563,false,true,2
float32,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/gdn-official-final.csv,b64_ga4,3,true,sha256:01e210b0ddc0e41864436ae94c1e7b4ad811155735db5d91ba1b71bad87a782d,2026-05-20T05:24:51.593791+00:00,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev16-s123-2026-05-20-05-11-12/gdn-h2-ev16-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev16-s123-2026-05-20-05-11-12/gdn-h2-ev16-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,01e210b0ddc0e41864436ae94c1e7b4ad811155735db5d91ba1b71bad87a782d,10743231,,last.pt_epoch4_final,b64_ga4_fp32_official,gdn-h2-ev16-usegate0-s123-d123,gdn-h2-ev16-usegate0,gdn-h2-ev16-usegate0-s123-d123,4,4,123,float32,131072,131072,true,256,16,16,4,0.960376953125,0.4089028239250183,0.7049296875,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,current_float32_capacity_up_official,gdn-h2-ev16-s123-d123-b64-ga4-fp32-noearly4ep,capacity_up_official_b64_ga4_fp32,b64_ga4_fp32_official,123,64,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev16-s123-2026-05-20-05-11-12/gdn-h2-ev16-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev16-s123-2026-05-20-05-11-12/gdn-h2-ev16-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,cadbed60aedced0b97b394762a82a34fd411db5f4d0c12fc4fa96bcea066f038,1634694,false,true,2
float32,docs/artifacts/20260520-gdn-capacity-layout-followup/gdn-followup-final.csv,b64_ga4,3,true,sha256:8a6477a36c8151df52965576c9b25611af25dce750f53a1878957d69bfad54e2,2026-05-20T07:50:15.398260+00:00,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev8-s126-2026-05-20-07-34-01/gdn-h2-ev8-s126-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev8-s126-2026-05-20-07-34-01/gdn-h2-ev8-s126-d123-b64-ga4-fp32-noearly4ep/last.pt,8a6477a36c8151df52965576c9b25611af25dce750f53a1878957d69bfad54e2,9676223,,last.pt_epoch4_final,b64_ga4_fp32_official,gdn-h2-ev8-usegate0-s126-d123,gdn-h2-ev8-usegate0,gdn-h2-ev8-usegate0-s126-d123,4,4,123,float32,65536,65536,true,256,16,8,4,0.97841259765625,0.2867046892642975,0.83156640625,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,gdn_capacity_layout_followup_candidate,gdn-h2-ev8-s126-d123-b64-ga4-fp32-noearly4ep,official_gdn_capacity_layout_followup_b64_ga4_fp32,b64_ga4_fp32_official,126,64,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev8-s126-2026-05-20-07-34-01/gdn-h2-ev8-s126-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev8-s126-2026-05-20-07-34-01/gdn-h2-ev8-s126-d123-b64-ga4-fp32-noearly4ep/train_config.json,5818170667d9a4e3304d6d3c3d00a9c978dc5a4b09154ea6bf33b3cc8a850e7a,1367942,false,true,2
float32,docs/artifacts/20260520-gdn-capacity-layout-followup/gdn-followup-final.csv,b64_ga4,3,true,sha256:48b0f1b0ffd588488183989011054315034b0de053ed45ab0a111f31440e55c8,2026-05-20T07:41:41.802525+00:00,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev8-s127-2026-05-20-07-34-01/gdn-h2-ev8-s127-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev8-s127-2026-05-20-07-34-01/gdn-h2-ev8-s127-d123-b64-ga4-fp32-noearly4ep/last.pt,48b0f1b0ffd588488183989011054315034b0de053ed45ab0a111f31440e55c8,9676223,,last.pt_epoch4_final,b64_ga4_fp32_official,gdn-h2-ev8-usegate0-s127-d123,gdn-h2-ev8-usegate0,gdn-h2-ev8-usegate0-s127-d123,4,4,123,float32,65536,65536,true,256,16,8,4,0.97508056640625,0.30102211236953735,0.80641796875,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,gdn_capacity_layout_followup_candidate,gdn-h2-ev8-s127-d123-b64-ga4-fp32-noearly4ep,official_gdn_capacity_layout_followup_b64_ga4_fp32,b64_ga4_fp32_official,127,64,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev8-s127-2026-05-20-07-34-01/gdn-h2-ev8-s127-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev8-s127-2026-05-20-07-34-01/gdn-h2-ev8-s127-d123-b64-ga4-fp32-noearly4ep/train_config.json,2f41f8d923d9a11b406bd56e042a65ca3ee027e4d9e0dc2f92bd9b5aaea27fad,1367942,false,true,2
float32,docs/artifacts/20260520-gdn-capacity-layout-followup/gdn-followup-final.csv,b64_ga4,3,true,sha256:a01e241fec714b08bbc82b38875e16a8a04c8c050e44074cfd728ea1942b1038,2026-05-20T08:12:32.601784+00:00,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev16-s124-2026-05-20-07-50-29/gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev16-s124-2026-05-20-07-50-29/gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep/last.pt,a01e241fec714b08bbc82b38875e16a8a04c8c050e44074cfd728ea1942b1038,10743231,,last.pt_epoch4_final,b64_ga4_fp32_official,gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-usegate0,gdn-h2-ev16-usegate0-s124-d123,4,4,123,float32,131072,131072,true,256,16,16,4,0.98009228515625,0.2798021733760834,0.84472265625,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,gdn_capacity_layout_followup_candidate,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,official_gdn_capacity_layout_followup_b64_ga4_fp32,b64_ga4_fp32_official,124,64,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev16-s124-2026-05-20-07-50-29/gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev16-s124-2026-05-20-07-50-29/gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,ddbe63a77af3a3c1e10905e97ef0dc455b20cebf68260de0ba8ec8fd6c8c319f,1634694,false,true,2
float32,docs/artifacts/20260520-gdn-capacity-layout-followup/gdn-followup-final.csv,b64_ga4,3,true,sha256:6c6c7f20081a8f048a61737e2613ad9de5d90c0d4e6426a470d8fbdd0b61e220,2026-05-20T07:52:06.310276+00:00,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev16-s125-2026-05-20-07-41-56/gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev16-s125-2026-05-20-07-41-56/gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep/last.pt,6c6c7f20081a8f048a61737e2613ad9de5d90c0d4e6426a470d8fbdd0b61e220,10743231,,last.pt_epoch4_final,b64_ga4_fp32_official,gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-usegate0,gdn-h2-ev16-usegate0-s125-d123,4,4,123,float32,131072,131072,true,256,16,16,4,0.980462890625,0.27388736605644226,0.8467578125,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,gdn_capacity_layout_followup_candidate,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,official_gdn_capacity_layout_followup_b64_ga4_fp32,b64_ga4_fp32_official,125,64,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev16-s125-2026-05-20-07-41-56/gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev16-s125-2026-05-20-07-41-56/gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep/train_config.json,b009d286cc10a3a379c60fdf09a7e5a40b7b0a61123d9c406c12a16d6e74855b,1634694,false,true,2
float32,docs/artifacts/20260520-gdn-capacity-layout-followup/gdn-followup-final.csv,b64_ga4,3,true,sha256:a20dae41786a1dd1c1efc3f9ad6af09924c005f78aca61a18a4c68485e66224e,2026-05-20T08:36:28.359788+00:00,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s123-2026-05-20-08-12-47/gdn-h1-ev8-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s123-2026-05-20-08-12-47/gdn-h1-ev8-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,a20dae41786a1dd1c1efc3f9ad6af09924c005f78aca61a18a4c68485e66224e,9677247,,last.pt_epoch4_final,b64_ga4_fp32_official,gdn-h1-ev8-usegate0-s123-d123,gdn-h1-ev8-usegate0,gdn-h1-ev8-usegate0-s123-d123,4,4,123,float32,131072,131072,true,256,16,8,4,0.9736181640625,0.29387450218200684,0.802078125,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,1,float32,,gdn_capacity_layout_followup_candidate,gdn-h1-ev8-s123-d123-b64-ga4-fp32-noearly4ep,official_gdn_capacity_layout_followup_b64_ga4_fp32,b64_ga4_fp32_official,123,64,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s123-2026-05-20-08-12-47/gdn-h1-ev8-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s123-2026-05-20-08-12-47/gdn-h1-ev8-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,5c924744a7c77b6cd644774ee2f55f0f34b259e85195e68b45728668c930246e,1368195,false,true,2
float32,docs/artifacts/20260520-gdn-capacity-layout-followup/gdn-followup-final.csv,b64_ga4,3,true,sha256:bffb8992b65dd81be4610d449820b4eb2bd3ec6f7edbbede41dfdfabe297af67,2026-05-20T08:07:40.108156+00:00,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s124-2026-05-20-07-52-21/gdn-h1-ev8-s124-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s124-2026-05-20-07-52-21/gdn-h1-ev8-s124-d123-b64-ga4-fp32-noearly4ep/last.pt,bffb8992b65dd81be4610d449820b4eb2bd3ec6f7edbbede41dfdfabe297af67,9677247,,last.pt_epoch4_final,b64_ga4_fp32_official,gdn-h1-ev8-usegate0-s124-d123,gdn-h1-ev8-usegate0,gdn-h1-ev8-usegate0-s124-d123,4,4,123,float32,131072,131072,true,256,16,8,4,0.9810244140625,0.2680322527885437,0.8541953125,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,1,float32,,gdn_capacity_layout_followup_candidate,gdn-h1-ev8-s124-d123-b64-ga4-fp32-noearly4ep,official_gdn_capacity_layout_followup_b64_ga4_fp32,b64_ga4_fp32_official,124,64,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s124-2026-05-20-07-52-21/gdn-h1-ev8-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s124-2026-05-20-07-52-21/gdn-h1-ev8-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,1eaffdabe784e865d0aca6f1bfa38234d8bf0077b2e8903e1ab2cf7757715d7d,1368195,false,true,2
float32,docs/artifacts/20260520-gdn-capacity-layout-followup/gdn-followup-final.csv,b64_ga4,3,true,sha256:1b415d2d113636a6a0dec7d5c669df2376e99481875906480b9031af5de0b665,2026-05-20T08:56:10.317348+00:00,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s125-2026-05-20-08-36-43/gdn-h1-ev8-s125-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s125-2026-05-20-08-36-43/gdn-h1-ev8-s125-d123-b64-ga4-fp32-noearly4ep/last.pt,1b415d2d113636a6a0dec7d5c669df2376e99481875906480b9031af5de0b665,9677247,,last.pt_epoch4_final,b64_ga4_fp32_official,gdn-h1-ev8-usegate0-s125-d123,gdn-h1-ev8-usegate0,gdn-h1-ev8-usegate0-s125-d123,4,4,123,float32,131072,131072,true,256,16,8,4,0.97058837890625,0.3055872321128845,0.78047265625,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,1,float32,,gdn_capacity_layout_followup_candidate,gdn-h1-ev8-s125-d123-b64-ga4-fp32-noearly4ep,official_gdn_capacity_layout_followup_b64_ga4_fp32,b64_ga4_fp32_official,125,64,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s125-2026-05-20-08-36-43/gdn-h1-ev8-s125-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s125-2026-05-20-08-36-43/gdn-h1-ev8-s125-d123-b64-ga4-fp32-noearly4ep/train_config.json,ffe5a48febd442d76af3f91b82ade6a8ec323f60d54e239fa3aeb9926fcd2dc2,1368195,false,true,2
