experiment_id,source_machine,source_host,source_path,mirror_path,sha256,file_size,status
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/2080ti/smoke-default-s123/train_step_0/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/2080ti/smoke-default-s123/train_step_0/read_trace.jsonl,ac98ed1b3effef2a291cf8fcc815784c2247d6d67e21fdccda27d1336fd3231d,4580,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/2080ti/smoke-default-s123/train_step_1/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/2080ti/smoke-default-s123/train_step_1/read_trace.jsonl,cccf7b09043446372eded636025d7e4bcacf99bc36c1914487b7de89af4f3edb,4572,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/2080ti/smoke-default-s123/train_step_2/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/2080ti/smoke-default-s123/train_step_2/read_trace.jsonl,5353e2db852e7ede97dca91709326bca7abe7c2fc9915c6fddc685c119517ddf,4576,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/2080ti/smoke-hard04-s123/train_step_0/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/2080ti/smoke-hard04-s123/train_step_0/read_trace.jsonl,563946278a734cdd89a6cec2eb03b51323795fa7c2c88f1c7aa9e2aa3ed8ab52,3429,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/2080ti/smoke-hard04-s123/train_step_1/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/2080ti/smoke-hard04-s123/train_step_1/read_trace.jsonl,d5d0c5f07983c6be09c21f2028ea5c363501e2f2ccf3fc826536d5fc94b5d62f,3426,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/2080ti/smoke-hard04-s123/train_step_2/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/2080ti/smoke-hard04-s123/train_step_2/read_trace.jsonl,b11021a5a2341e32a880e034fa8b508a9919fa0d3993bd2b4ec0e4ce715ec74b,3432,source-local
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s123/train_step_0/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s123/train_step_0/read_trace.jsonl,f9e7319752d49cfc9b17a98d76b6b5f08121dc2985870966c30ed30e3835129d,36061,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s123/train_step_130/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s123/train_step_130/read_trace.jsonl,e57ea84bd88be9cb54b43f47ee0e8f1b50124bf301fd209ab71cf5bdbbecb27a,35748,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s123/train_step_203/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s123/train_step_203/read_trace.jsonl,4947436fb309af4ba74555351ce9651e94fc8db57f736554c807e4fe19683453,35894,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s123/train_step_352/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s123/train_step_352/read_trace.jsonl,01247ac9ade896cc1c7bff228966fc6ac092665cdb87e6ee884f65c669abce5a,35851,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s123/train_step_448/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s123/train_step_448/read_trace.jsonl,b438877a91650fe3f421305e84e2c05b6417994838c69c6fc615af48a79848c6,35865,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s123/train_step_64/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s123/train_step_64/read_trace.jsonl,cd93377de98ad3f4cf371773909b6d01bea6200f6bdfe73197d197b7b9465368,35905,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s123/train_step_705/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s123/train_step_705/read_trace.jsonl,b7d88d953daec1d338491b1020cae2e9589f58739eb6266f4c28a610b73cb9e7,35726,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_0/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_0/read_trace.jsonl,bb4b681b8221d8e04b5a678cc8183ad2521807dd771909d377563fef511a99ff,36058,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_130/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_130/read_trace.jsonl,6d4eede89980d5f683a5a8123a8b1fd9a551c454b79f80bf5ca7b6d379bff12b,35796,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_203/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_203/read_trace.jsonl,a586ad98343966eb1a84825e2f855a6e64404a43311bad6141cf295fd8170e8e,35775,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_352/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_352/read_trace.jsonl,d6b9301592d1c91e7d3a474f9f77d71d66f6590b6395282c6239d8b80362355d,35775,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_448/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_448/read_trace.jsonl,eb42352d56198de12b224477bd7eacc6b9071e79931720c192be235c02af04b9,35893,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_64/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_64/read_trace.jsonl,4c406c1200effb34e7d5075414e123b34510e9b6f1cfb4d8dfc632fef9612028,35931,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_705/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_705/read_trace.jsonl,0e104940bb6d5a7dc37e73deadf4fe68114d7ddf79026d882754a8cc0117066b,35754,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_0/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_0/read_trace.jsonl,7bc9415101a9b823363e4793c6f2d5f2ab25100c84cdb0a2b3375ca318260b0b,35997,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_130/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_130/read_trace.jsonl,63c83dafe23f2b9fb40699bca562e3757371d6025e82ce929fa9cbbff3294773,35775,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_203/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_203/read_trace.jsonl,4d9755d691eca6d1bd0f07d6f03d41537cbbe42f41dd8e0a391cad5d74bdf95b,35908,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_352/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_352/read_trace.jsonl,75709a8cb5b2b973bfba29d721c75ba37da167982a93bc41a173fcb1e68c6343,35758,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_448/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_448/read_trace.jsonl,44744f919aeb537a28af7c17ce3fd67274e51076cd0e1988bbe0ee1af27e94d5,35772,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_64/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_64/read_trace.jsonl,bfbd8866b399d5b0ab7c0cf6da068d9c1c41a6a68d344e3e4888a0d49c607427,35852,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_705/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_705/read_trace.jsonl,d7b388dc946f0754195af56229d20c45029796b12617c250f3216087175f9077,35737,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/smoke-default-s123/train_step_0/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/smoke-default-s123/train_step_0/read_trace.jsonl,8e01feaed5675aa5a0b516759889fe588f9fc19559f1a36d7fcc0dedff09b2ca,1137,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/smoke-default-s123/train_step_1/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/smoke-default-s123/train_step_1/read_trace.jsonl,3b97b198291ce3c4789cb3b582de191befd2754f73fb7d948c7d315f14af0699,1142,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/smoke-default-s123/train_step_2/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/smoke-default-s123/train_step_2/read_trace.jsonl,83981a57ea07ce783d467edd8e30e6ef4c26dc71fd021bf70833bc304cff12b7,1138,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/smoke-hard04-s123/train_step_0/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/smoke-hard04-s123/train_step_0/read_trace.jsonl,6ad1d32b2fb2e2125b84ddade84dff9a99d2c72304456e68a46cc5df2ccfeeb2,1135,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/smoke-hard04-s123/train_step_1/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/smoke-hard04-s123/train_step_1/read_trace.jsonl,7d24e879e75b508929dcc239d8a87a47015801abbc44b77118232fb1b878fcfb,1138,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/smoke-hard04-s123/train_step_2/read_trace.jsonl,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/smoke-hard04-s123/train_step_2/read_trace.jsonl,6401d19605f838a19dac705fc0b6cca94b6a1f220dd952990b3d9627580fcd75,1139,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-default-s123-2026-06-24-17-18-28/manifest.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-default-s123-2026-06-24-17-18-28/manifest.json,bc305a1a5b1ee59cae87eec3e88754fa3684fbc3203f6b610cd176b7a9ff890d,7642,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-default-s124-2026-06-24-17-18-22/manifest.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-default-s124-2026-06-24-17-18-22/manifest.json,c875f12612792b5aa4d59fd3fab164a6824b466894b7cf11ef59589f0664d267,7642,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-default-s123-2026-06-24-17-02-50/manifest.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-default-s123-2026-06-24-17-02-50/manifest.json,8c1d412cc8c9353d90a39476715e5b504fadaa70f6ac59b503ec3e232de61592,7147,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-default-s123-2026-06-24-17-07-11/manifest.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-default-s123-2026-06-24-17-07-11/manifest.json,d83ffc243e002b2bb828b6d0f51da2780aec992f03bd80be5497e5b03e21760a,7147,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-default-s123-2026-06-24-17-10-10/manifest.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-default-s123-2026-06-24-17-10-10/manifest.json,4302af72817b572710c63a7af09d0ee37cf0cf87e745664a68111006b9f26fe0,7147,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-default-s123-2026-06-24-17-13-36/manifest.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-default-s123-2026-06-24-17-13-36/manifest.json,7ca89b9559c0b858d98122ccfb564042312eb790074df1b0cb00e37c99b36c45,7145,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-hard04-s123-2026-06-24-17-07-41/manifest.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-hard04-s123-2026-06-24-17-07-41/manifest.json,701481616680af1ca45c4122177ba88dac72a98f4a2d1709580172282901eccb,7133,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-hard04-s123-2026-06-24-17-10-35/manifest.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-hard04-s123-2026-06-24-17-10-35/manifest.json,55ef3764f5890068cd19002051b17ed37b2e703fb844ff3b00d328a085741b4c,7133,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-hard04-s123-2026-06-24-17-14-02/manifest.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-hard04-s123-2026-06-24-17-14-02/manifest.json,0b646e0b95e5ebd4cae7ca1156c6af95a22f8d4f1ea6eefed15ee1dba3b77a2f,7133,source-local
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-3090-default-s123-2026-06-24-17-18-22/manifest.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-3090-default-s123-2026-06-24-17-18-22/manifest.json,bdf29c6bf1964306375fecc2c9d5758c75a9120ce2617ac72a57b0f179af1a25,7614,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-3090-default-s124-2026-06-24-17-18-32/manifest.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-3090-default-s124-2026-06-24-17-18-32/manifest.json,af0e4d7a4e81e714698a8ffcc24c904689c36ea3aab5c315cb10222c640dbe83,7614,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-3090-hard04-s123-2026-06-24-17-18-27/manifest.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-3090-hard04-s123-2026-06-24-17-18-27/manifest.json,274a82d657771b9dceb3c1448c4bd4114cd5c801eb3840993d651dcf0129a979,7600,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-3090-smoke-default-s123-2026-06-24-17-16-27/manifest.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-3090-smoke-default-s123-2026-06-24-17-16-27/manifest.json,17b2be739c06fc96c020935c21f0193796a9977d8a951a8b3200af81ff1e6048,7119,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,3090,mclab-3090,mclab-3090:/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-3090-smoke-hard04-s123-2026-06-24-17-16-52/manifest.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-3090-smoke-hard04-s123-2026-06-24-17-16-52/manifest.json,7bd6ba85710ffca6ffcce88b285f4e489c3162861e7294a380a40964d82e506d,7105,mirrored-to-2080ti
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-default-s123-2026-06-24-17-18-28/launch_configs.py,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-default-s123-2026-06-24-17-18-28/launch_configs.py,cabd5b2240720c85305d71b6d97ea4d318c7bf0d841bf8f1c42858cf17845da0,5839,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-default-s124-2026-06-24-17-18-22/launch_configs.py,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-default-s124-2026-06-24-17-18-22/launch_configs.py,d6d39338c3317a4ff562403dd3214d66314c1f9d00b3719e576da1bea6ee4dd7,5839,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-default-s123-2026-06-24-17-02-50/launch_configs.py,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-default-s123-2026-06-24-17-02-50/launch_configs.py,44a68d80aef32dfcf6efe4b3ce9db75e0fa2a067afa995b6487fbfd73b9f852d,5829,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-default-s123-2026-06-24-17-07-11/launch_configs.py,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-default-s123-2026-06-24-17-07-11/launch_configs.py,44a68d80aef32dfcf6efe4b3ce9db75e0fa2a067afa995b6487fbfd73b9f852d,5829,source-local
20260625-01-flash-vqg-early-window-trace,2080ti,mclab-2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-default-s123-2026-06-24-17-10-10/launch_configs.py,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/fvqg-20260625-01-etrace-2080ti-smoke-default-s123-2026-06-24-17-10-10/launch_configs.py,44a68d80aef32dfcf6efe4b3ce9db75e0fa2a067afa995b6487fbfd73b9f852d,5829,source-local
