config,run_id,source,gpu,cb,rank,dynamic_capacity,relative_to_gdn,validation_index,validation_phase,approx_epoch,raw_epoch_index,slice_group,slice_name,metric,value
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.98746875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.8784765625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,input_seq_len,128,valid/input_seq_len/accuracy-128,0.99684375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,input_seq_len,256,valid/input_seq_len/accuracy-256,0.99346875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,input_seq_len,512,valid/input_seq_len/accuracy-512,0.9823046875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9997916666666666
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.8784765625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.99684375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.99346875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.976453125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.98815625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.99975
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.976453125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.99975
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.8784765625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.99684375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9908125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.89068359375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,input_seq_len,128,valid/input_seq_len/accuracy-128,0.997375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,input_seq_len,256,valid/input_seq_len/accuracy-256,0.994515625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,input_seq_len,512,valid/input_seq_len/accuracy-512,0.984890625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9997916666666666
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.89068359375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.997375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.994515625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.979796875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.989984375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.99975
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.979796875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.99975
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.89068359375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.997375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.99225
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.8988125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,input_seq_len,128,valid/input_seq_len/accuracy-128,0.9971875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,input_seq_len,256,valid/input_seq_len/accuracy-256,0.99484375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,input_seq_len,512,valid/input_seq_len/accuracy-512,0.986125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9998333333333334
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.8988125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.9971875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.99484375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.981984375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.990265625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.999875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.981984375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.999875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.8988125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.9971875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9925546875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,8,epoch_end,4.0,3,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.00051953125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,input_seq_len,128,valid/input_seq_len/accuracy-128,0.006375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,input_seq_len,256,valid/input_seq_len/accuracy-256,0.002203125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,input_seq_len,512,valid/input_seq_len/accuracy-512,0.0015546875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,input_seq_len,64,valid/input_seq_len/accuracy-64,0.075375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.00051953125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.006375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.002203125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.00096875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.002140625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.01375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.158
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.054375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.00096875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.01375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.00051953125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.006375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.158
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.002171875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.054375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.56425390625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,input_seq_len,128,valid/input_seq_len/accuracy-128,0.97178125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,input_seq_len,256,valid/input_seq_len/accuracy-256,0.9605
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,input_seq_len,512,valid/input_seq_len/accuracy-512,0.89942578125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9993958333333334
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.56425390625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.97178125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.9605
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.8613828125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.93746875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.9990625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.8613828125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.9990625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.56425390625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.97178125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.948984375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.85657421875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,input_seq_len,128,valid/input_seq_len/accuracy-128,0.99309375
