variant,machine,optimizer_step,hotspot_metric,rank,metric_value,layer_idx,head_idx,code_idx,num_events_sum,pair_abs_cos_p95_mean,update_norm_p95_mean,condition_number_mean,effective_rank_mean
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,high_condition_number,14,23.585204941885813,1,1,14,11,0.989900529384613,0.0007706551030943436,23.585204941885813,1.026208485875811
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,high_condition_number,15,6.291873296101888,1,0,52,12,0.9941874146461487,0.0007277238716293747,6.291873296101888,1.0058953762054443
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,high_condition_number,16,1.6851834058761597,1,0,51,3,0.697823166847229,0.0019359398283995688,1.6851834058761597,1.2644836902618408
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,low_effective_rank,1,1.0,1,0,0,2,,0.0005909345054533333,1.0,1.0
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,low_effective_rank,2,1.0,1,1,24,3,,0.0007386535095671812,1.0,1.0
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,low_effective_rank,3,1.0,1,1,26,2,,0.0008968177571659908,1.0,1.0
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,low_effective_rank,4,1.0058953762054443,1,0,52,12,0.9941874146461487,0.0007277238716293747,6.291873296101888,1.0058953762054443
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,low_effective_rank,5,1.0131140777042933,1,1,40,2002,0.9999007540089744,0.001612594950699986,827.4917798723493,1.0131140777042933
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,low_effective_rank,6,1.026208485875811,1,1,14,11,0.989900529384613,0.0007706551030943436,23.585204941885813,1.026208485875811
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,low_effective_rank,7,1.0326676070690155,1,1,12,40960,0.9998375475406647,0.0020705203176476063,897.8024627685547,1.0326676070690155
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,low_effective_rank,8,1.0350436449050904,1,0,19,38784,0.9993658632040023,0.0029303163290023805,707.0389923095703,1.0350436449050904
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,low_effective_rank,9,1.0451054394245147,1,0,50,40947,0.9991918474435806,0.004965368192642927,675.3119323730468,1.0451054394245147
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,low_effective_rank,10,1.0553035199642182,1,0,33,475,0.9991394102573394,0.0013433358297334052,1334.7767951965332,1.0553035199642182
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,low_effective_rank,11,1.0574048340320588,1,1,48,40958,0.9997697383165359,0.001829649053979665,777.3417358398438,1.0574048340320588
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,low_effective_rank,12,1.0795105755329133,1,0,59,887,0.9982610017061233,0.0025692905765026808,571.070361328125,1.0795105755329133
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,low_effective_rank,13,1.0986865013837814,1,0,57,147,0.9965271078623258,0.0009961072701027973,1106.4363083839417,1.0986865013837814
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,low_effective_rank,14,1.1029769659042359,1,0,32,664,0.9981217861175538,0.0032903991523198783,796.8326263427734,1.1029769659042359
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,low_effective_rank,15,1.1154899418354034,1,1,63,38944,0.9993194073438645,0.0016977428225800396,388.844970703125,1.1154899418354034
dgeom-r4-update-softcap0p5-injwarm512,2080ti,512,low_effective_rank,16,1.1211893022060395,1,0,5,40959,0.9969289541244507,0.0038718496216461062,386.16248321533203,1.1211893022060395
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_pair_abs_cos_p95,1,0.9999511710235051,1,1,12,28672,0.9999511710235051,0.01086562210028725,2230.37100655692,1.0028163535254342
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_pair_abs_cos_p95,2,0.9998876920768193,1,1,48,28672,0.9998876920768193,0.00930130505003035,1539.9065813337054,1.0063194462231226
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_pair_abs_cos_p95,3,0.999793895653316,1,1,63,28672,0.999793895653316,0.008580237427460296,1020.7967747279575,1.0108578290258134
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_pair_abs_cos_p95,4,0.9992824069091252,1,1,50,28672,0.9992824069091252,0.4721234494021961,515.1983468191964,1.0348053744861059
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_pair_abs_cos_p95,5,0.9889656347887856,1,0,32,22537,0.9889656347887856,0.030165998863854578,90.18422644478935,2.0167199543544223
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_pair_abs_cos_p95,6,0.9873389686856952,1,0,19,19664,0.9873389686856952,0.016939775652385185,87.79654094151088,1.718600571155548
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_pair_abs_cos_p95,7,0.9856405556201935,1,0,50,23534,0.9856405556201935,0.02077431437958564,90.68806457519531,1.8650861637932914
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_pair_abs_cos_p95,8,0.9720147039209094,1,0,5,3568,0.9720147039209094,0.04641222168824503,66.74062265668597,3.2178577865873064
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_pair_abs_cos_p95,9,0.9341684707573482,1,0,33,1654,0.9341684707573482,0.04988404769184334,79.76377923148019,3.285932421684265
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_pair_abs_cos_p95,10,0.895229880298887,1,0,0,2882,0.895229880298887,0.08633321869586195,46.89329515184675,4.703945704868862
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_pair_abs_cos_p95,11,0.8563147527830941,1,0,59,890,0.8563147527830941,0.08950935969395298,44.25326933179583,6.387956448963711
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_pair_abs_cos_p95,12,0.8522224511419024,1,0,18,906,0.8522224511419024,0.12122938728758267,33.13496174131121,6.41418365069798
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_pair_abs_cos_p95,13,0.8088159135409764,1,0,39,24922,0.8088159135409764,0.1039898938366345,26.280418940952845,6.507863146918161
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_pair_abs_cos_p95,14,0.7818222556795392,1,0,37,657,0.7818222556795392,0.11372099816799164,28.53502437046596,7.9970674855368475
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_pair_abs_cos_p95,15,0.7726427870137351,1,0,25,721,0.7726427870137351,0.10612474701234273,39.13117980957031,7.819036551884243
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_pair_abs_cos_p95,16,0.7184305531638009,1,0,29,433,0.7184305531638009,0.11042477722678866,58.13652747017996,8.043286561965942
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_update_norm_p95,1,0.4721234494021961,1,1,50,28672,0.9992824069091252,0.4721234494021961,515.1983468191964,1.0348053744861059
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_update_norm_p95,2,0.12225547965083804,1,0,47,336,0.6296796330383846,0.12225547965083804,45.67163242612566,7.7920189925602505
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_update_norm_p95,3,0.12122938728758267,1,0,18,906,0.8522224511419024,0.12122938728758267,33.13496174131121,6.41418365069798
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_update_norm_p95,4,0.11738786846399307,1,0,31,411,0.5986802109650203,0.11738786846399307,48.350200516836985,9.018054485321045
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_update_norm_p95,5,0.1173126825264522,1,0,26,285,0.5638400358813149,0.1173126825264522,172.40478665488106,8.072512967245919
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_update_norm_p95,6,0.11508260720542499,1,0,2,325,0.5678521735327584,0.11508260720542499,81.82551891463143,8.467395373753138
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_update_norm_p95,7,0.11372099816799164,1,0,37,657,0.7818222556795392,0.11372099816799164,28.53502437046596,7.9970674855368475
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_update_norm_p95,8,0.11193012499383517,1,0,63,375,0.5838916940348489,0.11193012499383517,100.95034558432442,8.836711372647967
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_update_norm_p95,9,0.11042477722678866,1,0,29,433,0.7184305531638009,0.11042477722678866,58.13652747017996,8.043286561965942
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_update_norm_p95,10,0.10889011940785817,1,0,8,383,0.6031054024185453,0.10889011940785817,56.543713910239084,8.308501277651105
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_update_norm_p95,11,0.1075378991663456,1,0,43,311,0.6056005571569715,0.1075378991663456,72.37849094186511,7.772583109991891
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_update_norm_p95,12,0.10739542836589473,1,0,44,414,0.6418211119515556,0.10739542836589473,106.40098898751395,8.57010463305882
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_update_norm_p95,13,0.1073558037834508,1,0,54,373,0.6095455416611263,0.1073558037834508,77.04351575034005,8.410880225045341
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_update_norm_p95,14,0.10697280562349729,1,0,11,395,0.5980883581297738,0.10697280562349729,68.14884035927909,8.644110134669713
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_update_norm_p95,15,0.1068631000816822,1,0,34,294,0.5881181699889046,0.1068631000816822,38.5024447781699,8.110521827425275
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_update_norm_p95,16,0.10612474701234273,1,0,25,721,0.7726427870137351,0.10612474701234273,39.13117980957031,7.819036551884243
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_condition_number,1,2230.37100655692,1,1,12,28672,0.9999511710235051,0.01086562210028725,2230.37100655692,1.0028163535254342
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_condition_number,2,1539.9065813337054,1,1,48,28672,0.9998876920768193,0.00930130505003035,1539.9065813337054,1.0063194462231226
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_condition_number,3,1020.7967747279575,1,1,63,28672,0.999793895653316,0.008580237427460296,1020.7967747279575,1.0108578290258134
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_condition_number,4,515.1983468191964,1,1,50,28672,0.9992824069091252,0.4721234494021961,515.1983468191964,1.0348053744861059
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_condition_number,5,192.36176981244768,1,0,10,246,0.6307110786437988,0.0914576058941228,192.36176981244768,6.7941648960113525
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_condition_number,6,173.75940142359053,1,0,7,336,0.6412416781697955,0.08855914803487915,173.75940142359053,7.65624417577471
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_condition_number,7,172.40478665488106,1,0,26,285,0.5638400358813149,0.1173126825264522,172.40478665488106,8.072512967245919
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_condition_number,8,156.29844423702784,1,0,60,203,0.6231940644127982,0.07729606357003961,156.29844423702784,6.288289819444929
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_condition_number,9,131.52129282270158,1,0,51,274,0.6968806598867688,0.08404103533497878,131.52129282270158,7.26743745803833
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_condition_number,10,118.7302028792245,1,0,40,300,0.6292249347482409,0.10468177284513201,118.7302028792245,7.700429609843662
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_condition_number,11,106.40098898751395,1,0,44,414,0.6418211119515556,0.10739542836589473,106.40098898751395,8.57010463305882
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_condition_number,12,100.95034558432442,1,0,63,375,0.5838916940348489,0.11193012499383517,100.95034558432442,8.836711372647967
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_condition_number,13,96.6660932132176,1,0,17,120,0.637477879013334,0.06705392843910626,96.6660932132176,4.535717112677438
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_condition_number,14,92.22011906760079,1,0,14,412,0.6017237305641174,0.10457060379641396,92.22011906760079,8.53332233428955
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_condition_number,15,90.68806457519531,1,0,50,23534,0.9856405556201935,0.02077431437958564,90.68806457519531,1.8650861637932914
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,high_condition_number,16,90.18422644478935,1,0,32,22537,0.9889656347887856,0.030165998863854578,90.18422644478935,2.0167199543544223
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,low_effective_rank,1,1.0028163535254342,1,1,12,28672,0.9999511710235051,0.01086562210028725,2230.37100655692,1.0028163535254342
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,low_effective_rank,2,1.0063194462231226,1,1,48,28672,0.9998876920768193,0.00930130505003035,1539.9065813337054,1.0063194462231226
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,low_effective_rank,3,1.0108578290258134,1,1,63,28672,0.999793895653316,0.008580237427460296,1020.7967747279575,1.0108578290258134
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,low_effective_rank,4,1.0348053744861059,1,1,50,28672,0.9992824069091252,0.4721234494021961,515.1983468191964,1.0348053744861059
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,low_effective_rank,5,1.3964434266090393,1,0,22,10,0.5515683591365814,0.03862653890003761,1.963667909304301,1.3964434266090393
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,low_effective_rank,6,1.4134241580963134,1,0,46,8,0.6034756153821945,0.038443534448742864,1.5336738348007202,1.4134241580963134
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,low_effective_rank,7,1.4462398290634155,1,0,35,6,0.2805694341659546,0.04144951468333602,1.1866182386875153,1.4462398290634155
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,low_effective_rank,8,1.4920907318592072,1,0,55,13,0.3009843776623408,0.048630251665599644,1.3563817888498306,1.4920907318592072
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,low_effective_rank,9,1.718600571155548,1,0,19,19664,0.9873389686856952,0.016939775652385185,87.79654094151088,1.718600571155548
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,low_effective_rank,10,1.8429139744151721,1,0,3,23,0.3963616465528806,0.05058972554450685,1.6258584260940552,1.8429139744151721
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,low_effective_rank,11,1.8650861637932914,1,0,50,23534,0.9856405556201935,0.02077431437958564,90.68806457519531,1.8650861637932914
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,low_effective_rank,12,2.0167199543544223,1,0,32,22537,0.9889656347887856,0.030165998863854578,90.18422644478935,2.0167199543544223
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,low_effective_rank,13,2.3725285828113556,1,0,12,35,0.3588653119901816,0.048894252783308424,2.814532150824865,2.3725285828113556
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,low_effective_rank,14,3.2178577865873064,1,0,5,3568,0.9720147039209094,0.04641222168824503,66.74062265668597,3.2178577865873064
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,low_effective_rank,15,3.285932421684265,1,0,33,1654,0.9341684707573482,0.04988404769184334,79.76377923148019,3.285932421684265
dgeom-r4-update-softcap0p5-injwarm512,2080ti,703,low_effective_rank,16,3.3842560603068423,1,0,52,71,0.5608893578702753,0.09007861694464317,78.56632193235251,3.3842560603068423
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_pair_abs_cos_p95,1,0.8305276095867157,1,0,0,1087,0.8305276095867157,0.10991316139698029,11.916391849517822,5.172461986541748
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_pair_abs_cos_p95,2,0.8242094874382019,1,0,15,1517,0.8242094874382019,0.1132024995982647,11.529186630249024,5.045563983917236
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_pair_abs_cos_p95,3,0.8084193646907807,1,1,43,892,0.8084193646907807,0.10493609383702278,10.595952892303467,5.676838207244873
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_pair_abs_cos_p95,4,0.8042630434036255,1,0,7,1184,0.8042630434036255,0.11081078723073005,11.17422342300415,5.422271108627319
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_pair_abs_cos_p95,5,0.8037940621376037,1,0,47,1203,0.8037940621376037,0.10852154940366746,10.818927574157716,5.7970020294189455
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_pair_abs_cos_p95,6,0.7985041439533234,1,1,38,1111,0.7985041439533234,0.10596143007278443,9.621828079223633,5.956048631668091
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_pair_abs_cos_p95,7,0.7880189836025238,1,0,8,1271,0.7880189836025238,0.11018730401992798,10.07853364944458,6.414935684204101
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_pair_abs_cos_p95,8,0.7846692025661468,1,0,44,1550,0.7846692025661468,0.11300284191966056,9.903983306884765,6.3100415706634525
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_pair_abs_cos_p95,9,0.7794282495975494,1,1,19,1919,0.7794282495975494,0.11796294674277305,8.213712453842163,6.771527194976807
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_pair_abs_cos_p95,10,0.7754772663116455,1,1,59,1257,0.7754772663116455,0.10802702084183693,9.240563583374023,6.503368473052978
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_pair_abs_cos_p95,11,0.7731786727905273,1,1,51,1512,0.7731786727905273,0.11027717888355255,8.83861846923828,6.782204008102417
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_pair_abs_cos_p95,12,0.7730639636516571,1,0,43,858,0.7730639636516571,0.10258280411362648,9.371912574768066,6.885510969161987
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_pair_abs_cos_p95,13,0.7728224456310272,1,1,6,1588,0.7728224456310272,0.1120052956044674,8.48216986656189,6.749661207199097
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_pair_abs_cos_p95,14,0.7723493158817292,1,0,19,1347,0.7723493158817292,0.11064502745866775,9.777629947662353,6.542625474929809
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_pair_abs_cos_p95,15,0.7711710333824158,1,0,2,1217,0.7711710333824158,0.10792088434100151,8.636605072021485,6.994312572479248
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_pair_abs_cos_p95,16,0.7711113870143891,1,0,29,1929,0.7711113870143891,0.11610390320420265,8.896640300750732,6.77232551574707
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,1,0.1203373208642006,1,1,30,2145,0.753542447090149,0.1203373208642006,7.718938207626342,7.364559602737427
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,2,0.11980812102556229,1,0,30,1861,0.7523429572582245,0.11980812102556229,9.354403686523437,6.778019952774048
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,3,0.11796294674277305,1,1,19,1919,0.7794282495975494,0.11796294674277305,8.213712453842163,6.771527194976807
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,4,0.11739296913146972,1,1,49,1578,0.6995553493499755,0.11739296913146972,6.605338144302368,8.98481330871582
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,5,0.116820028424263,1,0,34,1747,0.755271953344345,0.116820028424263,8.046713304519653,7.725123596191406
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,6,0.11622837334871292,1,0,48,1367,0.6487753629684448,0.11622837334871292,5.906954526901245,10.400483894348145
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,7,0.11610390320420265,1,0,29,1929,0.7711113870143891,0.11610390320420265,8.896640300750732,6.77232551574707
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,8,0.1159495010972023,1,0,37,1750,0.6704943001270294,0.1159495010972023,6.613360738754272,9.642420482635497
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,9,0.1158834420144558,1,0,41,1733,0.739068728685379,0.1158834420144558,7.72937388420105,7.692655181884765
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,10,0.1156582772731781,1,0,23,1715,0.6893451631069183,0.1156582772731781,6.116088151931763,9.37003059387207
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,11,0.11535238698124886,1,1,50,1735,0.6246753752231597,0.11535238698124886,4.941187953948974,11.033239269256592
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,12,0.11511607468128204,1,0,42,1547,0.7049421310424805,0.11511607468128204,6.6128744125366214,9.081020641326905
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,13,0.11509493216872216,1,1,36,1493,0.6516079425811767,0.11509493216872216,5.914946460723877,10.109532451629638
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,14,0.11505813896656036,1,0,57,1604,0.7278936505317688,0.11505813896656036,8.246777868270874,7.941932916641235
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,15,0.11500167846679688,1,1,41,1683,0.67331782579422,0.11500167846679688,5.772607755661011,10.144375705718994
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,16,0.11495082080364227,1,0,59,1411,0.7449754357337952,0.11495082080364227,8.827614402770996,7.832764053344727
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_condition_number,1,11.916391849517822,1,0,0,1087,0.8305276095867157,0.10991316139698029,11.916391849517822,5.172461986541748
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_condition_number,2,11.529186630249024,1,0,15,1517,0.8242094874382019,0.1132024995982647,11.529186630249024,5.045563983917236
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_condition_number,3,11.17422342300415,1,0,7,1184,0.8042630434036255,0.11081078723073005,11.17422342300415,5.422271108627319
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_condition_number,4,10.818927574157716,1,0,47,1203,0.8037940621376037,0.10852154940366746,10.818927574157716,5.7970020294189455
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_condition_number,5,10.595952892303467,1,1,43,892,0.8084193646907807,0.10493609383702278,10.595952892303467,5.676838207244873
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_condition_number,6,10.07853364944458,1,0,8,1271,0.7880189836025238,0.11018730401992798,10.07853364944458,6.414935684204101
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_condition_number,7,9.903983306884765,1,0,44,1550,0.7846692025661468,0.11300284191966056,9.903983306884765,6.3100415706634525
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_condition_number,8,9.777629947662353,1,0,19,1347,0.7723493158817292,0.11064502745866775,9.777629947662353,6.542625474929809
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_condition_number,9,9.679410648345947,1,0,11,1002,0.7705213546752929,0.10634402930736542,9.679410648345947,7.039813423156739
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_condition_number,10,9.678674983978272,1,0,21,1010,0.7503509819507599,0.10963902473449708,9.678674983978272,6.870978832244873
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_condition_number,11,9.661748600006103,1,0,50,1229,0.7612797498703003,0.11047091335058212,9.661748600006103,6.917022848129273
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_condition_number,12,9.621828079223633,1,1,38,1111,0.7985041439533234,0.10596143007278443,9.621828079223633,5.956048631668091
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_condition_number,13,9.595040130615235,1,0,31,1065,0.763437283039093,0.10892360582947731,9.595040130615235,6.9944792747497555
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_condition_number,14,9.53803596496582,1,0,25,1188,0.7705582022666931,0.110638128221035,9.53803596496582,6.702678775787353
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_condition_number,15,9.371912574768066,1,0,43,858,0.7730639636516571,0.10258280411362648,9.371912574768066,6.885510969161987
dgeom-r4-update-softcap0p5-injwarm512,3090,0,high_condition_number,16,9.354403686523437,1,0,30,1861,0.7523429572582245,0.11980812102556229,9.354403686523437,6.778019952774048
dgeom-r4-update-softcap0p5-injwarm512,3090,0,low_effective_rank,1,5.045563983917236,1,0,15,1517,0.8242094874382019,0.1132024995982647,11.529186630249024,5.045563983917236
dgeom-r4-update-softcap0p5-injwarm512,3090,0,low_effective_rank,2,5.172461986541748,1,0,0,1087,0.8305276095867157,0.10991316139698029,11.916391849517822,5.172461986541748
dgeom-r4-update-softcap0p5-injwarm512,3090,0,low_effective_rank,3,5.422271108627319,1,0,7,1184,0.8042630434036255,0.11081078723073005,11.17422342300415,5.422271108627319
dgeom-r4-update-softcap0p5-injwarm512,3090,0,low_effective_rank,4,5.676838207244873,1,1,43,892,0.8084193646907807,0.10493609383702278,10.595952892303467,5.676838207244873
dgeom-r4-update-softcap0p5-injwarm512,3090,0,low_effective_rank,5,5.7970020294189455,1,0,47,1203,0.8037940621376037,0.10852154940366746,10.818927574157716,5.7970020294189455
dgeom-r4-update-softcap0p5-injwarm512,3090,0,low_effective_rank,6,5.956048631668091,1,1,38,1111,0.7985041439533234,0.10596143007278443,9.621828079223633,5.956048631668091
dgeom-r4-update-softcap0p5-injwarm512,3090,0,low_effective_rank,7,6.3100415706634525,1,0,44,1550,0.7846692025661468,0.11300284191966056,9.903983306884765,6.3100415706634525
dgeom-r4-update-softcap0p5-injwarm512,3090,0,low_effective_rank,8,6.414935684204101,1,0,8,1271,0.7880189836025238,0.11018730401992798,10.07853364944458,6.414935684204101
dgeom-r4-update-softcap0p5-injwarm512,3090,0,low_effective_rank,9,6.503368473052978,1,1,59,1257,0.7754772663116455,0.10802702084183693,9.240563583374023,6.503368473052978
dgeom-r4-update-softcap0p5-injwarm512,3090,0,low_effective_rank,10,6.542625474929809,1,0,19,1347,0.7723493158817292,0.11064502745866775,9.777629947662353,6.542625474929809
dgeom-r4-update-softcap0p5-injwarm512,3090,0,low_effective_rank,11,6.660748767852783,1,1,45,1196,0.7602878749370575,0.10683632045984268,8.793345832824707,6.660748767852783
dgeom-r4-update-softcap0p5-injwarm512,3090,0,low_effective_rank,12,6.702678775787353,1,0,25,1188,0.7705582022666931,0.110638128221035,9.53803596496582,6.702678775787353
dgeom-r4-update-softcap0p5-injwarm512,3090,0,low_effective_rank,13,6.749661207199097,1,1,6,1588,0.7728224456310272,0.1120052956044674,8.48216986656189,6.749661207199097
dgeom-r4-update-softcap0p5-injwarm512,3090,0,low_effective_rank,14,6.750442600250244,1,0,55,1339,0.7518824577331543,0.1101254403591156,9.043557596206664,6.750442600250244
dgeom-r4-update-softcap0p5-injwarm512,3090,0,low_effective_rank,15,6.75886721611023,1,1,57,1317,0.7665126502513886,0.11204445287585259,8.780119323730469,6.75886721611023
dgeom-r4-update-softcap0p5-injwarm512,3090,0,low_effective_rank,16,6.771527194976807,1,1,19,1919,0.7794282495975494,0.11796294674277305,8.213712453842163,6.771527194976807
dgeom-r4-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,1,0.9989646226167679,1,0,50,40953,0.9989646226167679,0.02804486881941557,257.9293342590332,1.0352149426937103
dgeom-r4-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,2,0.9989434361457825,1,1,18,6827,0.9989434361457825,0.013967053731903434,268.21750717163087,1.036189216375351
dgeom-r4-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,3,0.9989149868488312,1,0,19,40698,0.9989149868488312,0.02034713001921773,265.84412384033203,1.038413941860199
dgeom-r4-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,4,0.9989060759544373,1,1,6,3,0.9989060759544373,0.010689943097531796,21.873550415039062,1.0023329257965088
