accuracy,ci95_high,ci95_low,config_override,correct,dataset_hash,distance_bucket,distance_def,eval_batch_size,eval_seed,model_label,n,run_status,seed,slice_num_kv_pairs,slice_seq_len,source_config_family,source_model_family,source_run_id,stderr,variant,variant_label
0.9723658779,0.9737065671,0.9710251886,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",55842,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,513-1024,query_pos-value_pos,8,123,cb64-r16-s123,57429,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0006840251,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,1025-2048,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,2049-4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,>4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,<=32,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,33-64,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,65-128,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
1.0000000000,1.0000000000,1.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",12,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,129-256,query_pos-value_pos,8,123,cb64-r16-s123,12,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000000000,local1,cb64-r16-s123:local1
0.7587760466,0.7702650337,0.7472870594,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",4042,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,257-512,query_pos-value_pos,8,123,cb64-r16-s123,5327,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0058617281,local1,cb64-r16-s123:local1
0.8108576912,0.8129430709,0.8087723115,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",109855,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,513-1024,query_pos-value_pos,8,123,cb64-r16-s123,135480,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0010639692,local1,cb64-r16-s123:local1
0.8341566751,0.8363046958,0.8320086544,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",96079,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,1025-2048,query_pos-value_pos,8,123,cb64-r16-s123,115181,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0010959289,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,2049-4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,>4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,<=32,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
0.0000000000,0.0000000000,0.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,33-64,query_pos-value_pos,8,123,cb64-r16-s123,1,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000000000,local1,cb64-r16-s123:local1
0.7021276596,0.8328742199,0.5713810993,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",33,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,65-128,query_pos-value_pos,8,123,cb64-r16-s123,47,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0667074287,local1,cb64-r16-s123:local1
0.7760942761,0.7997991522,0.7523894000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",922,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,129-256,query_pos-value_pos,8,123,cb64-r16-s123,1188,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0120943245,local1,cb64-r16-s123:local1
0.7769975165,0.7845476581,0.7694473749,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",9073,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,257-512,query_pos-value_pos,8,123,cb64-r16-s123,11677,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0038521131,local1,cb64-r16-s123:local1
0.8334568725,0.8360235027,0.8308902423,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",67465,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,513-1024,query_pos-value_pos,8,123,cb64-r16-s123,80946,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0013095052,local1,cb64-r16-s123:local1
0.7968285530,0.7993151376,0.7943419684,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",80149,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,1025-2048,query_pos-value_pos,8,123,cb64-r16-s123,100585,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0012686656,local1,cb64-r16-s123:local1
0.6737442329,0.6774480327,0.6700404331,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",41473,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,2049-4096,query_pos-value_pos,8,123,cb64-r16-s123,61556,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0018896938,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,>4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,<=32,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,33-64,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,65-128,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,129-256,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
0.2222222222,0.4938388325,0.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",2,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,257-512,query_pos-value_pos,8,123,cb64-r16-s123,9,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.1385799032,local1,cb64-r16-s123:local1
0.3986350091,0.4080437945,0.3892262238,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",4147,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,513-1024,query_pos-value_pos,8,123,cb64-r16-s123,10403,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0048004007,local1,cb64-r16-s123:local1
0.4531005463,0.4549750512,0.4512260414,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",122754,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,1025-2048,query_pos-value_pos,8,123,cb64-r16-s123,270920,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0009563800,local1,cb64-r16-s123:local1
0.4862876515,0.4883273643,0.4842479387,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",112171,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,2049-4096,query_pos-value_pos,8,123,cb64-r16-s123,230668,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0010406698,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,>4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,<=32,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,33-64,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
0.5000000000,1.0000000000,0.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",1,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,65-128,query_pos-value_pos,8,123,cb64-r16-s123,2,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.3535533906,local4,cb64-r16-s123:local4
0.9664909639,0.9733351514,0.9596467763,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",2567,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,129-256,query_pos-value_pos,8,123,cb64-r16-s123,2656,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0034919324,local4,cb64-r16-s123:local4
0.9697995965,0.9710867401,0.9685124530,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",65862,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,257-512,query_pos-value_pos,8,123,cb64-r16-s123,67913,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0006567059,local4,cb64-r16-s123:local4
0.9753608804,0.9766287824,0.9740929783,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",56014,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,513-1024,query_pos-value_pos,8,123,cb64-r16-s123,57429,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0006468888,local4,cb64-r16-s123:local4
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,1025-2048,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,2049-4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,>4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,<=32,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,33-64,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,65-128,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local4,cb64-r16-s123:local4
1.0000000000,1.0000000000,1.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 4}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 4}}",12,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,129-256,query_pos-value_pos,8,123,cb64-r16-s123,12,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000000000,local4,cb64-r16-s123:local4
